entry,type
Mar 27 20:29:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:03:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install metricbeat,privilege_escalation
Mar 28 11:03:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:03:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:03:51 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 28 11:03:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:04:00 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:04:09 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/metricbeat/metricbeat.yml,privilege_escalation
Mar 28 11:04:09 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:05:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:05:34 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/metricbeat/metricbeat.yml,privilege_escalation
Mar 28 11:05:34 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:05:37 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:06:28 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service metricbeat start,privilege_escalation
Mar 28 11:06:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:06:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:06:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 28 11:06:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:23:08 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:24:52 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/cp metricbeat-5.2.2-darwin-x86_64/metricbeat /usr/local/bin/,privilege_escalation
Mar 28 11:24:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:24:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:24:57 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/mkdir -p /etc/metricbeat,privilege_escalation
Mar 28 11:24:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:24:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 11:27:38 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/rm /usr/local/bin/metricbeat,privilege_escalation
Mar 28 11:27:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 11:27:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 12:02:06 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install python3,privilege_escalation
Mar 28 12:02:06 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 12:02:06 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 12:03:36 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt install python-pip,privilege_escalation
Mar 28 12:03:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 12:04:00 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:01:41 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/ssh/sshd_config,privilege_escalation
Mar 28 19:01:41 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:02:04 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:02:28 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service ssh restart,privilege_escalation
Mar 28 19:02:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:02:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:13:37 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/ssh/sshd_config,privilege_escalation
Mar 28 19:13:37 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:13:43 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:13:44 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service ssh restart,privilege_escalation
Mar 28 19:13:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:13:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:15:21 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service metricbeat stop,privilege_escalation
Mar 28 19:15:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:15:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:15:52 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/metricbeat/metricbeat.yml,privilege_escalation
Mar 28 19:15:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:16:08 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:16:14 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service metricbeat start,privilege_escalation
Mar 28 19:16:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:16:15 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 28 19:16:27 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/metricbeat/metricbeat.yml,privilege_escalation
Mar 28 19:16:27 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 28 19:16:47 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:36:43 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=./create_n_users.sh,privilege_escalation
Mar 29 10:36:43 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:36:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:36:52 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=./create_n_users.sh,privilege_escalation
Mar 29 10:36:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:36:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:37:34 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=./create_n_users.sh,privilege_escalation
Mar 29 10:37:34 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:37:34 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:38:05 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=./create_n_users.sh,privilege_escalation
Mar 29 10:38:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:38:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:42:02 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/ssh/sshd_config,privilege_escalation
Mar 29 10:42:02 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:42:17 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 10:42:24 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/sbin/service sshd restart,privilege_escalation
Mar 29 10:42:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 10:42:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 11:39:18 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 29 11:39:18 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 11:44:38 ip-10-77-20-248 sudo:     root : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service sshd restart,privilege_escalation
Mar 29 11:44:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 11:44:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 11:45:36 ip-10-77-20-248 sudo:     root : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Mar 29 11:45:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 11:45:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 11:52:42 ip-10-77-20-248 sudo:     root : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service filebeat start,privilege_escalation
Mar 29 11:52:42 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 11:52:43 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 11:53:36 ip-10-77-20-248 sudo:     root : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Mar 29 11:53:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 11:53:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 12:09:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 29 12:10:04 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/groupadd elastic_users,privilege_escalation
Mar 29 12:10:04 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 29 12:10:04 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 30 13:06:28 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 30 13:06:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 30 13:06:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 31 11:00:03 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/base,privilege_escalation
Mar 31 11:00:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 31 11:00:17 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 31 11:00:22 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/sbin/resolvconf -u,privilege_escalation
Mar 31 11:00:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 31 11:00:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 31 11:34:22 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/hexdump,privilege_escalation
Mar 31 11:34:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 31 11:34:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:39:07 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/hosts,privilege_escalation
Apr  3 10:39:07 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:39:20 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:40:10 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/hosts,privilege_escalation
Apr  3 10:40:10 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:40:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:42:51 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/apt-get install Dnsmasq,privilege_escalation
Apr  3 10:42:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:42:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:42:54 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/apt-get install dnsmasq,privilege_escalation
Apr  3 10:42:54 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:42:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:49:39 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolv.conf,privilege_escalation
Apr  3 10:49:39 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:49:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:50:53 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/dnsmasq.conf,privilege_escalation
Apr  3 10:50:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:51:07 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:51:32 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/dnsmasq.conf,privilege_escalation
Apr  3 10:51:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:51:55 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 10:52:08 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/sbin/service dnsmasq restart,privilege_escalation
Apr  3 10:52:08 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 10:52:09 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:00:16 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolv.conf,privilege_escalation
Apr  3 11:00:16 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:00:25 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:00:44 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolv.conf,privilege_escalation
Apr  3 11:00:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:01:13 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:01:26 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/base,privilege_escalation
Apr  3 11:01:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:01:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:01:44 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/base,privilege_escalation
Apr  3 11:01:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:01:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:01:55 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/head,privilege_escalation
Apr  3 11:01:55 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:01:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:02:02 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/sbin/resolvconf -u,privilege_escalation
Apr  3 11:02:02 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:02:02 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:02:05 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolv.conf,privilege_escalation
Apr  3 11:02:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:02:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:02:28 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolv.conf,privilege_escalation
Apr  3 11:02:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:02:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:04:24 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/head,privilege_escalation
Apr  3 11:04:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 11:04:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 11:04:37 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/base,privilege_escalation
Apr  3 11:04:37 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 12:24:30 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 12:32:41 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/apt-get remove dnsmasq,privilege_escalation
Apr  3 12:32:41 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 12:32:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 12:33:11 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/usr/bin/vim /etc/resolvconf/resolv.conf.d/base,privilege_escalation
Apr  3 12:33:11 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 12:33:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  3 12:35:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu/misc_scripts ; USER=root ; COMMAND=/sbin/resolvconf -u,privilege_escalation
Apr  3 12:35:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  3 12:35:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:42:10 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install auditd,privilege_escalation
Apr  9 18:42:10 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:42:16 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:42:22 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Apr  9 18:42:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:42:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:42:32 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service metricbeat stop,privilege_escalation
Apr  9 18:42:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:42:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:42:58 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/opt ; USER=root ; COMMAND=/bin/mkdir filebeat,privilege_escalation
Apr  9 18:42:58 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:42:58 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:43:17 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/opt ; USER=root ; COMMAND=/bin/chown ubuntu:ubuntu filebeat/,privilege_escalation
Apr  9 18:43:17 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:43:17 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:52:01 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/opt/filebeat/filebeat-6.0.0-alpha1-SNAPSHOT-linux-x86_64 ; USER=root ; COMMAND=/usr/bin/vim /etc/audit/auditd.conf,privilege_escalation
Apr  9 18:52:01 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:52:07 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Apr  9 18:52:14 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/opt/filebeat/filebeat-6.0.0-alpha1-SNAPSHOT-linux-x86_64 ; USER=root ; COMMAND=/usr/bin/vi /var/log/audit/audit.log,privilege_escalation
Apr  9 18:52:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Apr  9 18:52:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
